Name,Link,Tags
Mount & Blade: With Fire & Sword,https://store.steampowered.com/app/48720/Mount__Blade_With_Fire__Sword/?snr=1_7_7_7000_150_49,"RPG,Open World,Medieval,Action,Strategy,Historical,Multiplayer,War,Sandbox,Singleplayer,Third Person,Adventure,Character Customization,First-Person,Moddable,Horses,Simulation,Action RPG,Based On A Novel,Indie"
The Crown of Leaves,https://store.steampowered.com/app/604330/The_Crown_of_Leaves/?snr=1_7_7_7000_150_49,"Adventure,Visual Novel,Indie,Story Rich,Point & Click,Fantasy,Atmospheric,Choices Matter,Singleplayer,2D,Hand-drawn,Mystery,Puzzle,Dark,Emotional,Nonlinear,Colorful,LGBTQ+,Casual,Funny"
CONFLICT OF NATIONS: WORLD WAR 3,https://store.steampowered.com/app/784950/CONFLICT_OF_NATIONS_WORLD_WAR_3/?snr=1_7_7_7000_150_49,"Strategy,Free to Play,Massively Multiplayer,Grand Strategy,Wargame,Indie,Simulation,Diplomacy,Politics,RTS,Base Building,Action,Alternate History,Real-Time,Grid-Based Movement,Online Co-Op,Casual,Board Game,Replay Value,Asynchronous Multiplayer"
Blitzkrieg 3,https://store.steampowered.com/app/235380/Blitzkrieg_3/?snr=1_7_7_7000_150_49,"Strategy,World War II,RTS,Military,War,Tactical,Real Time Tactics,Multiplayer,Historical,Tanks,Singleplayer,PvP,Massively Multiplayer,Competitive,Simulation,Early Access,Realistic,Difficult,Real-Time,Real-Time with Pause"
King's Bounty: Warriors of the North,https://store.steampowered.com/app/203350/Kings_Bounty_Warriors_of_the_North/?snr=1_7_7_7000_150_49,"RPG,Strategy,Turn-Based Strategy,Tactical,Turn-Based,Strategy RPG,Fantasy,Tactical RPG,Vikings,Hex Grid,Adventure,Singleplayer"
One Lonely Outpost,https://store.steampowered.com/app/1465550/One_Lonely_Outpost/?snr=1_7_7_7000_150_49,"Early Access,Farming Sim,Colony Sim,Indie,Sandbox,Space,Life Sim,Pixel Graphics,Agriculture,Base Building,RPG,Building,Singleplayer,Crafting,Open World,2D,Cute,Simulation,Dating Sim,Sci-fi"
Nuclear Throne,https://store.steampowered.com/app/242680/Nuclear_Throne/?snr=1_7_7_7000_150_50,"Action Roguelike,Roguelike,Indie,Pixel Graphics,Difficult,Bullet Hell,Action,Roguelite,Top-Down Shooter,Great Soundtrack,Post-apocalyptic,Shooter,Local Co-Op,Singleplayer,Top-Down,2D,Twin Stick Shooter,Perma Death,RPG,Local Multiplayer"
Panty Party,https://store.steampowered.com/app/562410/Panty_Party/?snr=1_7_7_7000_150_50,"Anime,Sexual Content,Action,Memes,Adventure,Funny,Casual,Story Rich,Cute,Indie,Nudity,Mature,Female Protagonist,Singleplayer,Shooter,Third-Person Shooter,Comedy,Great Soundtrack,Hentai,Dating Sim"
The Darkest Tales,https://store.steampowered.com/app/1307690/The_Darkest_Tales/?snr=1_7_7_7000_150_50,"Dark Fantasy,Adventure,Platformer,Action-Adventure,Action,2D Platformer,Horror,Atmospheric,Metroidvania,Dark,Surreal,Character Action Game,Cute,Story Rich,Magic,Singleplayer,Hack and Slash,Supernatural,Emotional,Controller"
Idol Manager,https://store.steampowered.com/app/821880/Idol_Manager/?snr=1_7_7_7000_150_50,"Management,Simulation,Anime,Sexual Content,Strategy,Indie,Visual Novel,Economy,Moddable,Romance,Cute,Replay Value,Mature,Nudity,Singleplayer,Comedy,Hentai,Nonlinear,Point & Click,Dark Comedy"
RUMBLE,https://store.steampowered.com/app/890550/RUMBLE/?snr=1_7_7_7000_150_50,"VR,Early Access,Action,Sports,Multiplayer,PvP,Fighting,Singleplayer,3D Fighter,Competitive,3D,Combat,First-Person,Magic,Fantasy,Tactical,Martial Arts,Physics,Minigames,Difficult"
Foregone,https://store.steampowered.com/app/1000760/Foregone/?snr=1_7_7_7000_150_50,"Action,Indie,Platformer,Side Scroller,2D,Metroidvania,Pixel Graphics,Souls-like,Difficult,Female Protagonist,Adventure,Roguelike,Singleplayer,Hack and Slash,Action-Adventure,Atmospheric,Story Rich,Replay Value,Exploration,Roguelite"
Battlestar Galactica Deadlock,https://store.steampowered.com/app/544610/Battlestar_Galactica_Deadlock/?snr=1_7_7_7000_150_50,"Strategy,Space,Sci-fi,Turn-Based,Turn-Based Tactics,Turn-Based Strategy,Singleplayer,War,Simulation,Multiplayer,Turn-Based Combat,Tactical,Replay Value,Atmospheric,4X,Great Soundtrack,Co-op,Action,Controller,Adventure"
Despot's Game: Dystopian Battle Simulator,https://store.steampowered.com/app/1227280/Despots_Game_Dystopian_Battle_Simulator/?snr=1_7_7_7000_150_50,"Auto Battler,Pixel Graphics,Tactical,Roguelike,Indie,RPG,2D,Dark Humor,Roguelite,Turn-Based Tactics,Singleplayer,Strategy,Adventure,Survival,Asynchronous Multiplayer,Atmospheric,Dungeon Crawler,Procedural Generation,Replay Value,Turn-Based"
Thief Simulator,https://store.steampowered.com/app/704850/Thief_Simulator/?snr=1_7_7_7000_150_50,"Simulation,Stealth,Crime,Singleplayer,Adventure,First-Person,Open World,Action,Heist,Indie,Sandbox,Realistic,Funny,RPG,Silent Protagonist,Exploration,FPS,Atmospheric,Immersive Sim,Casual"
AGAINST,https://store.steampowered.com/app/1584840/AGAINST/?snr=1_7_7_7000_150_50,"Shooter,Action,Music,Rhythm,VR,Arcade,Fast-Paced,Indie,Singleplayer,Casual,Atmospheric,Cinematic,Early Access,Stylized,Comic Book,Hero Shooter"
Walking Zombie 2,https://store.steampowered.com/app/965200/Walking_Zombie_2/?snr=1_7_7_7000_150_50,"FPS,Open World Survival Craft,Zombies,Open World,Shooter,Survival,Sandbox,Post-apocalyptic,First-Person,Multiplayer,Action RPG,RPG,Dark Humor,Story Rich,Gun Customization,Action,Pixel Graphics,Stylized,Crafting,Adventure"
Stronghold 3 Gold,https://store.steampowered.com/app/47400/Stronghold_3_Gold/?snr=1_7_7_7000_150_50,"Strategy,City Builder,Medieval,Simulation,RTS,Resource Management,Multiplayer,Historical,Sandbox,Base Building,Singleplayer,Open World,Co-op,Atmospheric,Classic,Building,Survival,Economy,Real-Time,Great Soundtrack"
BPM: BULLETS PER MINUTE,https://store.steampowered.com/app/1286350/BPM_BULLETS_PER_MINUTE/?snr=1_7_7_7000_150_50,"FPS,Rhythm,Action,Roguelike,Indie,Adventure,Shooter,Action Roguelike,Rock Music,Music,Great Soundtrack,Roguelite,Difficult,Singleplayer,First-Person,Female Protagonist,Procedural Generation,Fast-Paced,Bullet Hell"
Miss Neko 2,https://store.steampowered.com/app/1203420/Miss_Neko_2/?snr=1_7_7_7000_150_50,"Sexual Content,Nudity,NSFW,Hentai,Casual,Anime,FPS,Adventure,Cats,2D,Cute,Singleplayer,Relaxing,Action,Mature,Indie,Puzzle,Match 3,Psychological Horror,World War II"
Aimlabs,https://store.steampowered.com/app/714010/Aimlabs/?snr=1_7_7_7000_150_50,"Free to Play,FPS,Shooter,Simulation,Singleplayer,First-Person,Multiplayer,Action,eSports,Competitive,Casual,Indie,Early Access,Sniper,Adventure,Fast-Paced,Tactical,Difficult,Score Attack,Third-Person Shooter"
Survive the Nights,https://store.steampowered.com/app/541300/Survive_the_Nights/?snr=1_7_7_7000_150_50,"Early Access,Post-apocalyptic,RPG,Action,Realistic,Online Co-Op,Massively Multiplayer,Combat,Co-op,Inventory Management,Survival,Zombies,Crafting,Open World,Exploration,Horror,FPS,Shooter,Sandbox,PvE"
Vaporum,https://store.steampowered.com/app/629690/Vaporum/?snr=1_7_7_7000_150_51,"Dungeon Crawler,CRPG,RPG,First-Person,Steampunk,Character Customization,Dark Fantasy,Fantasy,Tactical RPG,Action RPG,Puzzle,Story Rich,Exploration,Action-Adventure,3D,Grid-Based Movement,Turn-Based Combat,Real-Time,Magic,Atmospheric"
Farm Together,https://store.steampowered.com/app/673950/Farm_Together/?snr=1_7_7_7000_150_51,"Agriculture,Multiplayer,Simulation,Relaxing,Casual,Online Co-Op,Building,Farming Sim,Co-op,Cute,Sandbox,Singleplayer,Character Customization,Third Person,Cartoony,Replay Value,Controller,Colony Sim,Female Protagonist,Horses"
One Eleven,https://store.steampowered.com/app/2074000/One_Eleven/?snr=1_7_7_7000_150_51,"Early Access,Visual Novel,Multiple Endings,Detective,Noir,Romance,Dating Sim,Indie,Psychological Horror,Interactive Fiction,2D,Cute,Story Rich,Nonlinear,Casual,Anime,Thriller,Adventure,Singleplayer,Point & Click"
Bastard Bonds,https://store.steampowered.com/app/486720/Bastard_Bonds/?snr=1_7_7_7000_150_51,"Nudity,RPG,LGBTQ+,Mature,Sexual Content,Strategy,Indie,Character Customization,Pixel Graphics,Turn-Based,Tactical RPG,Singleplayer,Turn-Based Combat,Tactical,Fantasy,Isometric,Turn-Based Strategy,Dark Fantasy"
Duck Game,https://store.steampowered.com/app/312530/Duck_Game/?snr=1_7_7_7000_150_51,"Multiplayer,Funny,Pixel Graphics,Local Multiplayer,Action,2D,4 Player Local,Platformer,Indie,Fast-Paced,Shooter,Comedy,Competitive,Retro,Local Co-Op,Great Soundtrack,Co-op,Memes,Casual,1980s"
Quiplash,https://store.steampowered.com/app/351510/Quiplash/?snr=1_7_7_7000_150_51,"Casual,Multiplayer,Comedy,Indie,Strategy,Co-op,Local Multiplayer,Party,Family Friendly,Party Game,Funny,Board Game"
Half-Life: Blue Shift,https://store.steampowered.com/app/130/HalfLife_Blue_Shift/?snr=1_7_7_7000_150_51,"FPS,Action,Sci-fi,Singleplayer,Shooter,Aliens,Classic,First-Person,Zombies,Adventure,1990's,Short,Atmospheric,Silent Protagonist,Story Rich,Puzzle,Moddable,Great Soundtrack,Retro,Old School"
Blood and Bacon,https://store.steampowered.com/app/434570/Blood_and_Bacon/?snr=1_7_7_7000_150_51,"Gore,Funny,Multiplayer,Shooter,Action,FPS,Horror,Co-op,Online Co-Op,Blood,Memes,First-Person,Indie,Adventure,Singleplayer,Psychological Horror,Survival Horror,Illuminati,Survival,Nudity"
Left to Survive: Shooter PVP,https://store.steampowered.com/app/1702140/Left_to_Survive_Shooter_PVP/?snr=1_7_7_7000_150_51,"Zombies,Co-op,Multiplayer,Action,Horror,Shooter,On-Rails Shooter,Third-Person Shooter,FPS,Survival,Online Co-Op,PvP,Post-apocalyptic,Hero Shooter,Atmospheric,Third Person,3D,Casual,Realistic,Adventure"
Pharaoh: A New Era,https://store.steampowered.com/app/1351080/Pharaoh_A_New_Era/?snr=1_7_7_7000_150_51,"City Builder,Building,Simulation,Management,Colony Sim,Economy,Historical,Trading,Resource Management,Diplomacy,Strategy,Education,Level Editor,Singleplayer,Inventory Management,Tutorial,Base Building,2D,Isometric,Time Travel"
Bleak Sword DX,https://store.steampowered.com/app/2193050/Bleak_Sword_DX/?snr=1_7_7_7000_150_51,"Action Roguelike,Hack and Slash,2D Fighter,Arcade,Action-Adventure,2D,Swordplay,Horror,Controller,Linear,Action,Minimalist,Pixel Graphics,Dark Fantasy,Fantasy,Medieval,Atmospheric,Adventure,Dark,Old School"
Diggles: The Myth of Fenris,https://store.steampowered.com/app/1478650/Diggles_The_Myth_of_Fenris/?snr=1_7_7_7000_150_51,"Adventure,Strategy,Mining,Colony Sim,Mystery Dungeon,2.5D,Colorful,Management,Comedy,Economy,Magic,Mythology,Building,Character Customization,Combat,Crafting,Inventory Management,Resource Management,Singleplayer,Classic"
City of Gangsters,https://store.steampowered.com/app/1386780/City_of_Gangsters/?snr=1_7_7_7000_150_51,"Crime,Resource Management,Strategy,Management,Procedural Generation,Turn-Based,Economy,Historical,Turn-Based Strategy,Grand Strategy,Sandbox,Simulation,Noir,Conversation,Politics,Capitalism,America,Singleplayer,Top-Down,Inventory Management"
Predecessor,https://store.steampowered.com/app/961200/Predecessor/?snr=1_7_7_7000_150_51,"MOBA,Third Person,Strategy,Multiplayer,Early Access,Action,Team-Based,Massively Multiplayer,Shooter,PvP,Third-Person Shooter,Competitive,Sci-fi,Fantasy,3D,Realistic,Tactical,Free to Play,Addictive,Online Co-Op"
Save Room - The Merchant,https://store.steampowered.com/app/2326020/Save_Room__The_Merchant/?snr=1_7_7_7000_150_51,"Inventory Management,Puzzle,Survival Horror,Relaxing,Zombies,Gun Customization,Horror,Parody,Controller,Military,Minimalist,Logic,Casual,Management,Atmospheric,Crafting,Grid-Based Movement,Singleplayer,Resource Management,Indie"
Our Life: Beginnings & Always,https://store.steampowered.com/app/1129190/Our_Life_Beginnings__Always/?snr=1_7_7_7000_150_51,"Visual Novel,Romance,LGBTQ+,Character Customization,Dating Sim,Choices Matter,Free to Play,Choose Your Own Adventure,Cute,Relaxing,Multiple Endings,Interactive Fiction,Otome,Replay Value,Singleplayer,Indie,Casual,Funny,Drama,Comedy"
In Silence,https://store.steampowered.com/app/1361000/In_Silence/?snr=1_7_7_7000_150_52,"Horror,Multiplayer,Online Co-Op,Survival Horror,Co-op,Psychological Horror,Survival,Stealth,Action,Singleplayer,Social Deduction,First-Person,PvP,Atmospheric,Dark,Strategy,Puzzle,Adventure,Mystery,Gore"
WRC 7 FIA World Rally Championship,https://store.steampowered.com/app/621830/WRC_7_FIA_World_Rally_Championship/?snr=1_7_7_7000_150_52,"Racing,Automobile Sim,Simulation,Offroad,Multiplayer,Driving,Sports,Split Screen,Singleplayer,Realistic,Open World,Arcade,PvP,Massively Multiplayer,Replay Value,Sequel,Turn-Based Tactics,Underwater,Nudity"
Twelve Minutes,https://store.steampowered.com/app/1097200/Twelve_Minutes/?snr=1_7_7_7000_150_52,"Indie,Adventure,Mystery,Puzzle,Story Rich,Time Travel,Singleplayer,Point & Click,Top-Down,Thriller,Time Manipulation,Drama,Atmospheric,Violent,Narrative,Sexual Content,Exploration,Gore,Great Soundtrack,3D"
Five Nights at Freddy's 3,https://store.steampowered.com/app/354140/Five_Nights_at_Freddys_3/?snr=1_7_7_7000_150_52,"Horror,Singleplayer,Survival Horror,Robots,First-Person,Psychological Horror,Difficult,Indie,Survival,Strategy,Point & Click,Dark,Atmospheric,Mystery,Action,Simulation,3D Vision,Great Soundtrack,2D,Jump Scare"
Pocket Academy 3,https://store.steampowered.com/app/2191490/Pocket_Academy_3/?snr=1_7_7_7000_150_52,"Simulation,Casual,Colony Sim,Strategy,Life Sim,Dating Sim,Pixel Graphics,Cute,Education,City Builder,2D Platformer,2D,Top-Down,Romance,Building,Management,Economy,Controller,Singleplayer,Indie"
Railway Empire,https://store.steampowered.com/app/503940/Railway_Empire/?snr=1_7_7_7000_150_52,"Strategy,Simulation,Management,Trains,Economy,Building,Historical,Trading,America,Singleplayer,Real-Time,Western,Sandbox,Transportation,City Builder,Family Friendly,Replay Value,Crafting,Resource Management,Exploration"
Police Stories,https://store.steampowered.com/app/539470/Police_Stories/?snr=1_7_7_7000_150_52,"Action,Strategy,Simulation,Co-op,Villain Protagonist,Tactical,Top-Down Shooter,Shooter,Multiplayer,Online Co-Op,Indie,Pixel Graphics,2D,Singleplayer,Crime,Atmospheric,Violent,Realistic,Gore,Difficult"
IMSCARED,https://store.steampowered.com/app/429720/IMSCARED/?snr=1_7_7_7000_150_52,"Horror,Indie,Pixel Graphics,Psychological Horror,Adventure,First-Person,Action,Singleplayer,Atmospheric,Puzzle,Survival Horror,Dark,Jump Scare,Difficult,Exploration,Retro,Surreal,Story Rich,Hidden Object,3D"
Mind Scanners,https://store.steampowered.com/app/1389550/Mind_Scanners/?snr=1_7_7_7000_150_52,"Dystopian,Political,Simulation,Multiple Endings,RPG,Futuristic,Singleplayer,Atmospheric,Management,Story Rich,Pixel Graphics,Retro,Political Sim,Psychological,Time Management,Minimalist,Point & Click,Cyberpunk,Choices Matter,2D"
ITORAH,https://store.steampowered.com/app/1132910/ITORAH/?snr=1_7_7_7000_150_52,"2D Platformer,Indie,Female Protagonist,Metroidvania,Platformer,Exploration,Hand-drawn,Colorful,Action,Adventure,Arcade,Action-Adventure,Interactive Fiction,Side Scroller,Anime,2.5D,2D,Cute,Story Rich,Singleplayer"
[Chilla's Art] Stigmatized Property | 事故物件,https://store.steampowered.com/app/1162680/Chillas_Art_Stigmatized_Property/?snr=1_7_7_7000_150_52,"Indie,Adventure,Casual,Simulation,Action,Strategy,Horror,Psychological Horror,Singleplayer,Walking Simulator,Mystery,Exploration,First-Person,Short,Psychological,Anime,Puzzle,Realistic,Gore,Narration"
The Treasures of Montezuma 5,https://store.steampowered.com/app/443370/The_Treasures_of_Montezuma_5/?snr=1_7_7_7000_150_52,"Casual,Match 3,Puzzle"
The Treasures of Montezuma 4,https://store.steampowered.com/app/301150/The_Treasures_of_Montezuma_4/?snr=1_7_7_7000_150_52,"Casual,Match 3,Adventure,Indie,Atmospheric,Puzzle,Cute"
Turnip Boy Commits Tax Evasion,https://store.steampowered.com/app/1205450/Turnip_Boy_Commits_Tax_Evasion/?snr=1_7_7_7000_150_52,"Indie,Adventure,Pixel Graphics,Cute,2D,Action,Casual,Singleplayer,Crime,Comedy,Psychological Horror,Great Soundtrack,Memes,Top-Down,Story Rich,Exploration,Cartoony,Puzzle,Funny,Farming Sim"
Stars End,https://store.steampowered.com/app/623340/Stars_End/?snr=1_7_7_7000_150_52,"Open World,Open World Survival Craft,Space,Exploration,Sci-fi,Survival,Sandbox,Crafting,Singleplayer,Multiplayer,First-Person,Third Person,Third-Person Shooter,FPS,Space Sim,Real Time Tactics,PvP,PvE,Simulation,Character Customization"
War Gun: Shooting Games Online,https://store.steampowered.com/app/2430380/War_Gun_Shooting_Games_Online/?snr=1_7_7_7000_150_52,"Action,Simulation,Shooter,FPS,3D,Massively Multiplayer,First-Person,Realistic,Military,War,Survival,Free to Play,PvP,Violent,Combat,Physics,Multiplayer"
Majesty 2,https://store.steampowered.com/app/25980/Majesty_2/?snr=1_7_7_7000_150_53,"Strategy,Simulation,Fantasy,Singleplayer,RTS,Difficult,Base Building,City Builder,Management,Multiplayer"
Propagation: Paradise Hotel,https://store.steampowered.com/app/1824960/Propagation_Paradise_Hotel/?snr=1_7_7_7000_150_53,"Action,Survival Horror,VR,Zombies,Shooter,Exploration,Adventure,Horror,Stealth,Puzzle,FPS,Story Rich,Psychological Horror,Post-apocalyptic,Gore,Violent,Atmospheric,Female Protagonist,Singleplayer,Immersive"
Torchlight,https://store.steampowered.com/app/41500/Torchlight/?snr=1_7_7_7000_150_53,"RPG,Action RPG,Hack and Slash,Dungeon Crawler,Fantasy,Singleplayer,Loot,Indie,Moddable,Action,Adventure,Isometric,Magic,Cartoon,Exploration,Top-Down,Female Protagonist,Steampunk,Great Soundtrack,Co-op"
Pocket Mirror ~ GoldenerTraum,https://store.steampowered.com/app/1899060/Pocket_Mirror__GoldenerTraum/?snr=1_7_7_7000_150_53,"Horror,Adventure,RPG,Casual,Puzzle,Interactive Fiction,2D,Singleplayer,Anime,Choose Your Own Adventure,Pixel Graphics,Female Protagonist,Exploration,CRPG,Colorful,Stylized,Top-Down,Atmospheric,Dark Fantasy,Dark"
Siralim Ultimate,https://store.steampowered.com/app/1289810/Siralim_Ultimate/?snr=1_7_7_7000_150_53,"Creature Collector,Collectathon,Dungeon Crawler,Procedural Generation,Turn-Based,Party-Based RPG,Strategy RPG,Character Customization,RPG,2D,Isometric,Turn-Based Combat,Pixel Graphics,Fantasy,Loot,Medieval,Retro,Singleplayer,Party,Indie"
SpellForce 2 - Anniversary Edition,https://store.steampowered.com/app/39550/SpellForce_2__Anniversary_Edition/?snr=1_7_7_7000_150_53,"RPG,Strategy,RTS,Fantasy,Action,Singleplayer,Base Building"
Game Dev Tycoon,https://store.steampowered.com/app/239820/Game_Dev_Tycoon/?snr=1_7_7_7000_150_53,"Management,Simulation,Indie,Strategy,Casual,Singleplayer,Economy,2D,Moddable,Addictive,Replay Value,Sandbox,GameMaker,Funny,Difficult,Point & Click,Great Soundtrack,Isometric,Comedy,Touch-Friendly"
Mayhem Brawler,https://store.steampowered.com/app/1306720/Mayhem_Brawler/?snr=1_7_7_7000_150_53,"Action,Indie,Beat 'em up,2D,Arcade,Side Scroller,Fighting,Comic Book,Retro,Choices Matter,Multiple Endings,Hand-drawn,Multiplayer,Classic,Local Co-Op,Colorful,Choose Your Own Adventure,Great Soundtrack,Adventure,Casual"
Armello,https://store.steampowered.com/app/290340/Armello/?snr=1_7_7_7000_150_53,"Board Game,PvP,Turn-Based Strategy,Turn-Based,Card Game,Strategy,RPG,Dark Fantasy,3D,Atmospheric,2D,Hand-drawn,Tabletop,Multiple Endings,Fantasy,Hex Grid,Lore-Rich,Adventure,Tactical RPG,Grand Strategy"
Touhou: Lost Branch of Legend,https://store.steampowered.com/app/1140150/Touhou_Lost_Branch_of_Legend/?snr=1_7_7_7000_150_53,"Early Access,Card Battler,Turn-Based Tactics,Tactical RPG,JRPG,Roguelite,Card Game,Turn-Based Strategy,Strategy,Strategy RPG,Roguelike,RPG,2D,Cute,Deckbuilding,Procedural Generation,Pixel Graphics,Faith,Anime,Singleplayer"
Heroes of Hammerwatch,https://store.steampowered.com/app/677120/Heroes_of_Hammerwatch/?snr=1_7_7_7000_150_53,"Roguelite,Action Roguelike,Pixel Graphics,Co-op,RPG,Multiplayer,Dungeon Crawler,Online Co-Op,Indie,Action,Adventure,2D,Procedural Generation,Hack and Slash,Top-Down,Roguelike,Singleplayer,Bullet Hell,Action RPG,Fantasy"
SpaceBourne 2,https://store.steampowered.com/app/1646850/SpaceBourne_2/?snr=1_7_7_7000_150_53,"Early Access,RPG,Space Sim,Flight,Base Building,3D,First-Person,Third Person,Open World,Lore-Rich,Science,Economy,Space,Political,Management,Building,Mining,War,Strategy,Artificial Intelligence"
Lil Gator Game,https://store.steampowered.com/app/1586800/Lil_Gator_Game/?snr=1_7_7_7000_150_53,"Casual,Cozy,Relaxing,Cute,Wholesome,Family Friendly,Funny,Short,Colorful,LGBTQ+,Indie,Adventure,3D Platformer,3D,Collectathon,Third Person,Singleplayer,Action-Adventure,Comedy,RPG"
Inertial Drift,https://store.steampowered.com/app/1184480/Inertial_Drift/?snr=1_7_7_7000_150_53,"Racing,Indie,Arcade,Driving,PvP,Controller,Physics,Singleplayer,Multiplayer,Fast-Paced,Story Rich,Difficult,Casual,Replay Value,Stylized,Sports,Colorful,3D,Beautiful,Split Screen"
Golden Light,https://store.steampowered.com/app/1245430/Golden_Light/?snr=1_7_7_7000_150_53,"Action,3D,Singleplayer,Stealth,Procedural Generation,Old School,Horror,Shooter,FPS,First-Person,Stylized,Psychedelic,Surreal,Retro,Roguelike,Multiplayer,Indie,Online Co-Op,Co-op,PvP"
Dread Templar,https://store.steampowered.com/app/1334730/Dread_Templar/?snr=1_7_7_7000_150_53,"FPS,Retro,Bullet Time,Fast-Paced,Ninja,Singleplayer,Violent,1990's,Action,Old School,First-Person,Shooter,Superhero,Gore,Atmospheric,Archery,Demons,Pixel Graphics,Stylized,Gun Customization"
Neverwinter Nights: Enhanced Edition,https://store.steampowered.com/app/704450/Neverwinter_Nights_Enhanced_Edition/?snr=1_7_7_7000_150_54,"RPG,Dungeons & Dragons,Fantasy,Character Customization,CRPG,Multiplayer,Real-Time with Pause,Story Rich,Adventure,Magic,Online Co-Op,Moddable,Co-op,Retro,Female Protagonist,Action RPG,Action,Atmospheric,Action-Adventure,Singleplayer"
Moss,https://store.steampowered.com/app/846470/Moss/?snr=1_7_7_7000_150_54,"VR,Action-Adventure,Adventure,Puzzle Platformer,Combat,Casual,Cute,Action,Puzzle,Indie,Family Friendly,Female Protagonist,Platformer,Singleplayer,Third Person,First-Person,3D Platformer,Atmospheric,Fantasy,Great Soundtrack"
Mech Armada,https://store.steampowered.com/app/1389360/Mech_Armada/?snr=1_7_7_7000_150_54,"Roguelite,Mechs,Turn-Based Tactics,Strategy,Character Customization,Procedural Generation,Post-apocalyptic,Sci-fi,RPG,Turn-Based Strategy,Turn-Based,Roguelike,Turn-Based Combat,Isometric,Replay Value,Singleplayer,3D,Deckbuilding,Roguelike Deckbuilder,Indie"
Surgeon Simulator 2,https://store.steampowered.com/app/774791/Surgeon_Simulator_2/?snr=1_7_7_7000_150_54,"Simulation,Funny,Multiplayer,Physics,Online Co-Op,Medical Sim,Casual,Dark Humor,Comedy,Memes,Co-op,Competitive,Team-Based,Action,Blood,Party,Puzzle,First-Person,Singleplayer,Controller"
Wurm Online,https://store.steampowered.com/app/1179680/Wurm_Online/?snr=1_7_7_7000_150_54,"Free to Play,RPG,Massively Multiplayer,Sandbox,Adventure,Indie,Open World Survival Craft,Building,MMORPG,PvP,Online Co-Op,PvE,Survival,Fantasy,Crafting,Open World,Multiplayer,Controller"
Fatal Twelve,https://store.steampowered.com/app/620210/Fatal_Twelve/?snr=1_7_7_7000_150_54,"Female Protagonist,Visual Novel,LGBTQ+,Dating Sim,Story Rich,Casual,Multiple Endings,Battle Royale,Anime,Mystery,Adventure,Illuminati,Singleplayer,Indie,Kickstarter,Violent,Crowdfunded,Great Soundtrack,Drama,Choices Matter"
Truck and Logistics Simulator,https://store.steampowered.com/app/873840/Truck_and_Logistics_Simulator/?snr=1_7_7_7000_150_54,"Simulation,Casual,Strategy,Multiplayer,Driving,Open World,Early Access,Automobile Sim,Realistic,Management,Economy,Singleplayer,Relaxing,First-Person,Sandbox,Physics,Exploration,Indie,Moddable,Atmospheric"
Midnight Ghost Hunt,https://store.steampowered.com/app/915810/Midnight_Ghost_Hunt/?snr=1_7_7_7000_150_54,"Early Access,Multiplayer,Combat,Team-Based,PvP,FPS,First-Person,Supernatural,Action,Shooter,1990's,Indie,Sci-fi,Comedy,Realistic,Horror,Tactical,3D,Co-op,Third-Person Shooter"
Zombotron,https://store.steampowered.com/app/664830/Zombotron/?snr=1_7_7_7000_150_54,"Action,2D,Adventure,Indie,Singleplayer,Zombies,Shooter,Shoot 'Em Up,Sci-fi,Platformer,Side Scroller,Great Soundtrack,Difficult,Action-Adventure,Atmospheric,Remake,RPG,Aliens,Action RPG,Colorful"
电竞俱乐部/ESports Club,https://store.steampowered.com/app/656200/ESports_Club/?snr=1_7_7_7000_150_54,"Simulation,Strategy,Indie,Sports,eSports,Early Access,Management"
Cell to Singularity - Evolution Never Ends,https://store.steampowered.com/app/977400/Cell_to_Singularity__Evolution_Never_Ends/?snr=1_7_7_7000_150_54,"Clicker,Free to Play,Simulation,Science,Casual,Historical,Idler,Singleplayer,Early Access,Education,Dinosaurs,God Game,Space,Sci-fi,Sandbox,Point & Click,Multiplayer"
StrikeForce Kitty,https://store.steampowered.com/app/745330/StrikeForce_Kitty/?snr=1_7_7_7000_150_54,"Indie,Casual,Adventure,Platformer,2D,Arcade,Cats,Cute,Singleplayer"
Buccaneers!,https://store.steampowered.com/app/1148560/Buccaneers/?snr=1_7_7_7000_150_54,"Pirates,Action,Naval,RPG,Open World,Sailing,Sandbox,Naval Combat,Stylized,VR,3D,6DOF,Singleplayer,FPS,Colorful,Combat,Action RPG,Historical,Casual,Adventure"
Strategic Command: World War I,https://store.steampowered.com/app/1096930/Strategic_Command_World_War_I/?snr=1_7_7_7000_150_54,"Strategy,World War I,Military,Wargame,Turn-Based Strategy"
Onmyoji,https://store.steampowered.com/app/551170/Onmyoji/?snr=1_7_7_7000_150_54,"RPG,Free to Play,Anime,Strategy,Turn-Based,Adventure,Multiplayer,Fantasy,Early Access,PvP,Mythology"
Lil Gator Game,https://store.steampowered.com/app/1586800/Lil_Gator_Game/?snr=1_7_7_7000_150_55,"Casual,Cozy,Relaxing,Cute,Wholesome,Family Friendly,Funny,Short,Colorful,LGBTQ+,Indie,Adventure,3D Platformer,3D,Collectathon,Third Person,Singleplayer,Action-Adventure,Comedy,RPG"
Infinite Lagrange,https://store.steampowered.com/app/1755920/Infinite_Lagrange/?snr=1_7_7_7000_150_55,"Strategy,Massively Multiplayer,Simulation,Space,3D,Base Building,Multiplayer,Space Sim,MOBA,Free to Play"
